시설물명,위도,경도,카테고리
횡단보도_분당-139,37.359519,127.10522,횡단보도
횡단보도_분당-140,37.358334,127.105671,횡단보도
횡단보도_분당-141,37.357394,127.105118,횡단보도
횡단보도_분당-142,37.355144,127.106403,횡단보도
횡단보도_분당-143,37.35448,127.106316,횡단보도
횡단보도_분당-144,37.353825,127.104946,횡단보도
횡단보도_분당-145,37.351539,127.106651,횡단보도
횡단보도_분당-146,37.36251,127.106555,횡단보도
횡단보도_분당-147,37.347268,127.11312,횡단보도
횡단보도_분당-148,37.408486,127.12137,횡단보도
횡단보도_분당-149,37.408818,127.122825,횡단보도
횡단보도_분당-150,37.409502,127.125979,횡단보도
횡단보도_분당-151,37.409503,127.125979,횡단보도
횡단보도_분당-152,37.409522,127.131027,횡단보도
횡단보도_분당-153,37.40982,127.132424,횡단보도
횡단보도_분당-154,37.409351,127.135309,횡단보도
횡단보도_분당-155,37.409339,127.135309,횡단보도
횡단보도_분당-156,37.408844,127.13797,횡단보도
횡단보도_분당-157,37.409151,127.138719,횡단보도
횡단보도_분당-158,37.408774,127.142516,횡단보도
횡단보도_분당-159,37.40725,127.145888,횡단보도
횡단보도_분당-160,37.406698,127.147795,횡단보도
횡단보도_분당-161,37.407488,127.155406,횡단보도
횡단보도_분당-162,37.351974,127.114489,횡단보도
횡단보도_분당-163,37.351937,127.114489,횡단보도
횡단보도_분당-164,37.349656,127.11405,횡단보도
횡단보도_분당-165,37.345994,127.117817,횡단보도
횡단보도_분당-166,37.344353,127.115379,횡단보도
횡단보도_분당-167,37.342857,127.113595,횡단보도
횡단보도_분당-168,37.339488,127.113566,횡단보도
횡단보도_분당-169,37.339809,127.116695,횡단보도
횡단보도_분당-170,37.337815,127.115684,횡단보도
횡단보도_분당-171,37.336867,127.116747,횡단보도
횡단보도_분당-172,37.335467,127.115825,횡단보도
횡단보도_분당-173,37.334285,127.119861,횡단보도
횡단보도_분당-174,37.34742,127.1153,횡단보도
횡단보도_분당-175,37.347268,127.11312,횡단보도
횡단보도_분당-176,37.337658,127.109745,횡단보도
횡단보도_분당-177,37.336718,127.11195,횡단보도
횡단보도_분당-178,37.33747,127.113406,횡단보도
횡단보도_분당-179,37.339524,127.118464,횡단보도
횡단보도_분당-180,37.337755,127.118399,횡단보도
횡단보도_분당-181,37.339464,127.120769,횡단보도
횡단보도_분당-182,37.342729,127.124118,횡단보도
횡단보도_분당-183,37.343131,127.124566,횡단보도
횡단보도_분당-184,37.344022,127.125726,횡단보도
횡단보도_분당-185,37.404262,127.119579,횡단보도
횡단보도_분당-186,37.406959,127.120465,횡단보도
횡단보도_분당-187,37.405132,127.12174,횡단보도
횡단보도_분당-188,37.405124,127.123358,횡단보도
횡단보도_분당-189,37.405136,127.125737,횡단보도
횡단보도_분당-190,37.403736,127.127977,횡단보도
횡단보도_분당-191,37.406742,127.131402,횡단보도
횡단보도_분당-192,37.407679,127.133437,횡단보도
횡단보도_분당-193,37.407438,127.137867,횡단보도
횡단보도_분당-194,37.40519,127.145184,횡단보도
횡단보도_분당-195,37.405603,127.148588,횡단보도
횡단보도_분당-196,37.404215,127.151696,횡단보도
횡단보도_분당-197,37.405418,127.150967,횡단보도
횡단보도_분당-198,37.405581,127.155638,횡단보도
횡단보도_분당-199,37.387793,127.124427,횡단보도
횡단보도_분당-200,37.386847,127.123231,횡단보도
횡단보도_분당-201,37.386294,127.123345,횡단보도
횡단보도_분당-202,37.386049,127.121698,횡단보도
횡단보도_분당-203,37.385034,127.120439,횡단보도
횡단보도_분당-204,37.38,127.114937,횡단보도
횡단보도_분당-205,37.378466,127.112806,횡단보도
횡단보도_분당-206,37.375575,127.109788,횡단보도
횡단보도_분당-207,37.372101,127.11055,횡단보도
횡단보도_분당-208,37.368171,127.110392,횡단보도
횡단보도_분당-209,37.365401,127.113878,횡단보도
횡단보도_분당-210,37.365401,127.113878,횡단보도
횡단보도_분당-211,37.360906,127.111069,횡단보도
횡단보도_분당-212,37.356394,127.107644,횡단보도
횡단보도_분당-213,37.355026,127.109688,횡단보도
횡단보도_분당-214,37.355352,127.11169,횡단보도
횡단보도_분당-215,37.354658,127.1141,횡단보도
횡단보도_분당-216,37.350889,127.119766,횡단보도
횡단보도_분당-217,37.345856,127.119445,횡단보도
횡단보도_분당-218,37.344572,127.116947,횡단보도
횡단보도_분당-219,37.41309,127.127281,횡단보도
횡단보도_분당-220,37.413508,127.130234,횡단보도
횡단보도_분당-221,37.415964,127.129389,횡단보도
횡단보도_분당-222,37.415964,127.129389,횡단보도
횡단보도_분당-223,37.414809,127.136277,횡단보도
횡단보도_분당-224,37.413778,127.138674,횡단보도
횡단보도_분당-225,37.41319,127.140993,횡단보도
횡단보도_분당-226,37.352025,127.124485,횡단보도
횡단보도_분당-227,37.352025,127.124485,횡단보도
횡단보도_분당-228,37.348439,127.123429,횡단보도
