시설물명,위도,경도,카테고리
무단횡단방지펜스_성남-01-015_252,37.360314,127.105862,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_253,37.359508,127.105871,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_254,37.359215,127.105871,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_255,37.358983,127.105871,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_256,37.359073,127.105987,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_257,37.358627,127.105876,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_258,37.358641,127.105987,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_259,37.358441,127.105876,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_260,37.358053,127.105881,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_261,37.357721,127.105881,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_262,37.357399,127.105886,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_263,37.357093,127.105886,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_264,37.356868,127.105886,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_265,37.396547,127.117016,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_266,37.396831,127.117016,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_267,37.396155,127.118314,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_268,37.396615,127.116633,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_269,37.395579,127.117015,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_270,37.396159,127.117469,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_271,37.396283,127.117469,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_272,37.396073,127.118372,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_273,37.395985,127.118372,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_274,37.395312,127.118372,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_275,37.394779,127.118365,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_276,37.395659,127.118372,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_277,37.395776,127.118372,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_278,37.396273,127.118481,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_279,37.395672,127.116627,무단횡단방지펜스
무단횡단방지펜스_성남-01-016_280,37.394441,127.117012,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_281,37.390394,127.081323,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_282,37.390362,127.081481,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_283,37.389664,127.081314,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_284,37.389696,127.081107,무단횡단방지펜스
무단횡단방지펜스_성남-01-017_285,37.389155,127.080963,무단횡단방지펜스
